textNames,authorGroup,titleGroup,totalWordsChunk,keywordsCount,principl.count,natur.count,knowledg.count,scienc.count,reason.count,general.count,law.count,philosophi.count,whole.count,true.count,system.count,foundat.count,imper.count,proposit.count,philosoph.count,maxim.count,genius.count,discov.count,hypothesi.count,hypothes.count,pubDate,language,volumeGroup,publicationPlace
1420700100.68.519.txt,"                  Bailey, N. (Nathan)           1742           d. 1742              ","        An universal etymological English dictionary: ... A new edition, being the twenty-fifth. ... By N. Bailey, ...         An universal etymological English dictionary: ... A new edition, being the twenty-fifth. ... By N. Bailey, ...      ",588,13,9,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,17830101,English,        0         0      ,London
1444703100.69.37.txt,"                  Paine, Thomas           1737           1809           1737-1809              ","        Rights of man: being an answer to Mr. Burke's attack on the French revolution. By Thomas Paine, secretary for Foreign Affairs to Congress in the American war, and author of the work intitled Common sense.         Rights of man: being an answer to Mr. Burke's attack on the French revolution. By Thomas Paine, secretary for Foreign Affairs to Congress in the ...      ",703,13,9,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17910101,English,        0         0      ,London
1476400133.71.200.txt,                  Great Britain. Parliament. House of Lords              ,"        The Parliamentary register; or, History of the proceedings and debates of the House of Commons; Containing an account of the most interesting speeches and motions; accurate copies of the most remarkable letters and papers; of the most material evidence, petitions, &c. laid before and offered to the House, during the first session of the fifteenth Parliament of Great Britain. Begun to be holden at Westminster on the 31st day of October 1780.         The Parliamentary register; or, History of the proceedings and debates of the House of Commons; Containing an account of the most interesting ...         Proceedings. 1780-1796      ",739,13,9,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17920101,English,        Volume 33         45                   Volume 1           Volume 2           Volume 3           Volume 4           Volume 5           Volume 6           Volume 7           Volume 8           Volume 9           Volume 10           Volume 11           Volume 12           Volume 13           Volume 14           Volume 15           Volume 16           Volume 17           Volume 18           Volume 19           Volume 20           Volume 21           Volume 22           Volume 23           Volume 24           Volume 25           Volume 26           Volume 27           Volume 28           Volume 29           Volume 30           Volume 31           Volume 32           Volume 34           Volume 35           Volume 36           Volume 37           Volume 38           Volume 39           Volume 40           Volume 41           Volume 42           Volume 43           Volume 44           Volume 45              ,London
1503200300.72.194.txt,"                  Johns Hopkins University. Peabody Institute, MWA              ","        Elements of chemistry. By M. I.A. Chaptal, Chevalier of the Order of the King, professor of chemistry at Montpellier, honorary inspector of the mines of France, and member of several academies of sciences, medicine, agriculture, inscriptions, and belles lettres. Translated from the French. Three volumes in one.         Elements of chemistry. By M. I.A. Chaptal, Chevalier of the Order of the King, professor of chemistry at Montpellier, honorary inspector of the ...         Elí©mens de chimie. English      ",696,13,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17960101,English,        0         0      ,Philadelphia
1526000300.73.5.txt,"                  Higgins, William           1763           1825           1763-1825              ","        A comparative view of the phlogistic and antiphlogistic theories. With inductions. To which is annexed, an analysis of the human calculus, ... By William Higgins, ...         A comparative view of the phlogistic and antiphlogistic theories. With inductions. To which is annexed, an analysis of the human calculus, ... By ...      ",762,13,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17890101,English,        0         0      ,London
1582901100.76.1.txt,"                  Menzies, James           1778           fl. 1778              ","        Thoughts upon the rupture which has taken place in the Associate Burgher Synod, addressed to the laity. With a short narrative of the controversy which was the occasion of the unhappy division amongst them. And remarks upon the sentiments of the majority of the synod respecting the civil magistrate's power in matters of religion, and the binding obligation of our covenants upon posterity. By James Menzies, Layman, and author of An humble attempt to vindicate the principles and characters of the burgher seceders, published int he year 1778.         Thoughts upon the rupture which has taken place in the Associate Burgher Synod, addressed to the laity. With a short narrative of the controversy ...      ",685,13,9,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,18000101,English,        0         0      , 8ŒÁ
1614200500.77.3.txt,"                  Macpherson, John, Sir           1745           1821           1745-1821              ","        Second letter to a Noble Earl, from a member of Parliament, on the late negotiation, the present situation of affairs, and the measures which ought to be pursued.         Second letter to a Noble Earl, from a member of Parliament, on the late negotiation, the present situation of affairs, and the measures which ...      ",688,13,9,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17970101,English,        0         0      ,London
1251100500.60.8.txt,"                  Gaine, Hugh           1726 or 7-1807              ","        Reflections on the revolution in France, and on the proceedings in certain societies in London relative to that event. In a letter intended to have been sent to a gentleman in Paris. By the Right Honourable Edmund Burke.         Reflections on the revolution in France, and on the proceedings in certain societies in London relative to that event. In a letter intended to ...      ",737,24,9,0,0,0,2,1,8,0,3,0,0,0,0,0,0,1,0,0,0,0,17910101,English,        0         0      ,New York
1262100900.60.8.txt,"                  Rice, Henry           d. 1804              ","        Reflections on the revolution in France, and on the proceedings in certain societies in London, relative to that event. In a letter intended to have been sent to a gentleman in Paris. By the Right Honourable Edmund Burke.         Reflections on the revolution in France, and on the proceedings in certain societies in London, relative to that event. In a letter intended to ...      ",636,24,9,0,0,0,2,0,8,0,3,1,0,0,0,0,0,1,0,0,0,0,17920101,English,        0         0      , 8ŒÁ
1276300100.61.2.txt,"                  Leslie, Antonius Leslie, Count              ","        Unto the Right Honourable the Lords of Council and Session, the petition of Anthony Count Leslie of Balquhain, ...         Unto the Right Honourable the Lords of Council and Session, the petition of Anthony Count Leslie of Balquhain, ...      ",682,24,9,0,0,0,0,0,13,0,1,0,0,0,0,0,0,1,0,0,0,0,17580101,English,        0         0      , 4ŒÁ
1334800100.64.1047.txt,"                  Austin, David           1759-1831              ","        Expository notes, with practical observations upon the New Testament of our Lord and Saviour Jesus Christ. Wherein the whole of the sacred text is recited, the sense explained, and the instructive example of the blessed Jesus, and his apostles, to our imitation recommended By William Burkitt, M.A. late Vicar and lecturer of Dedham, in Essex.         Expository notes, with practical observations upon the New Testament of our Lord and Saviour Jesus Christ. Wherein the whole of the sacred text ...         Bible. N.T. English. Authorised         Expository notes, with practical observations, on the New-Testament      ",666,24,9,0,6,1,2,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,17940101,English,        0         0      ,New Haven
1387703100.66.1.txt,"                  Pownall, Thomas           1722-1805              ","        Considerations on the points lately brought into question as to the Parliament's right of taxing the colonies, and of the measures necessary to be taken at this crisis. Being an appendix section III, to the administration of the colonies.         Considerations on the points lately brought into question as to the Parliament's right of taxing the colonies, and of the measures necessary to ...         Administration of the colonies. Appendix      ",707,24,9,0,0,0,1,1,11,0,0,0,0,0,0,1,0,1,0,0,0,0,17660101,English,        0         0      ,London
1428300108.68.10.txt,"                  Tillotson, John           1630           1694           1630-1694              ",        The works of the most Reverend Dr John Tillotson late lord archbishop of Canterbury. In ten volumes. Vol. I.         The works of the most Reverend Dr John Tillotson late lord archbishop of Canterbury. In ten volumes. Vol. I      ,685,24,9,10,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17720101,English,        Volume 8         10                   Volume 1           Volume 2           Volume 3           Volume 4           Volume 5           Volume 6           Volume 7           Volume 9           Volume 10              , 12ŒÁ
1487900102.71.118.txt,"                  South, Robert           1634           1716           1634-1716              ","        Thirty six sermons and discourses, on several subjects and occasions. By Robert South, D.D. late Prebendary of Westminster, and Canon of Christ-Church, Oxon, &c.         Thirty six sermons and discourses, on several subjects and occasions. By Robert South, D.D. late Prebendary of Westminster, and Canon of ...         Sermons preached upon several occasions      ",717,24,9,6,0,0,0,2,2,0,2,0,0,0,0,3,0,0,0,0,0,0,17200101,English,        Volume 2         2                   Volume 1              ,Dublin
1513500901.72.952.txt,"                  Bayle, Pierre           1647           1706           1647-1706              ","        A general dictionary, historical and critical: in which a new and accurate translation of that of the celebrated Mr. Bayle is included. The whole containing the history of the most illustrious persons of all ages and nations, particularly those of Great Britain and Ireland, distinguished by their rank, actions, learning and other accomplishments. With reflections on those passages of Mr. Bayle, which seem to favour scepticism and the manichee system. By the Reverend Mr. John Peter Bernard; the Reverend Mr. Thomas Birch; Mr. John Lockman; and other hands. With the life of Mr. Bayle, by Mr. Des Maizeaux, F.R.S.         A general dictionary, historical and critical: in which a new and accurate translation of that of the celebrated Mr. Bayle is included. The whole ...         Dictionaire historique et critique. English      ",664,24,9,3,0,0,4,0,0,1,2,1,1,0,0,0,0,0,0,1,2,0,17340101,English,        Volume 1         1      ,London
1558700100.75.10.txt,"                  Williams, David           1738           1816           1738-1816              ","        The history of Monmouthshire; By David Williams. Illustrated and ornamented by views of its principal landscapes, ruins, and residences; by John Gardnor, vicar of Battersea. Engraved by Mr. Gardnor and Mr. Hill.         The history of Monmouthshire; By David Williams. Illustrated and ornamented by views of its principal landscapes, ruins, and residences; by John ...      ",714,24,9,3,2,0,1,3,0,2,1,1,0,1,0,0,0,1,0,0,0,0,17960101,English,        0         0      ,London
1622700202.78.99.txt,"                  Reid, Thomas           1710           1796           1710-1796              ","        Essays on the intellectual powers of man. By Thomas Reid, D.D. F.R.S.E. Professor of Moral Philosophy in the University of Glasgow.         Essays on the intellectual powers of man. By Thomas Reid, D.D. F.R.S.E. Professor of Moral Philosophy in the University of Glasgow.      ",671,24,9,5,3,0,2,0,0,1,0,2,0,0,0,1,0,0,0,1,0,0,17860101,English,        Volume 2         2                   Volume 1              , 8ŒÁ
1625000103.78.5.txt,"                  Scott, John           1639           1695           1639-1695              ","        The Christian life, from its beginning, to its consummation in glory; together with the several means and instruments of Christianity conducing thereto. With directions for private devotion, and forms of prayer fitted to the several states of Christians. By John Scott, D.D. rector of St. Giles's in the Fields, London. In five volumes.         The Christian life, from its beginning, to its consummation in glory; together with the several means and instruments of Christianity conducing ...      ",618,24,9,5,0,0,3,1,0,0,1,4,0,0,0,0,1,0,0,0,0,0,17570101,English,        Volume 3         5                   Volume 1           Volume 2           Volume 4           Volume 5              ,London
0002200400.1.103.txt,"                  Thomson, George, Reverend              ","        The spirit of general history, in a series of lectures, from the eighth to the eighteenth century; wherein is given a view of the progress of society in manners and legislation during that period. By the Rev. George Thomson.         The spirit of general history, in a series of lectures, from the eighth to the eighteenth century; wherein is given a view of the progress of ...      ",767,23,9,4,1,0,1,1,4,0,0,2,0,0,0,0,0,0,0,1,0,0,17910101,English,        0         0      ,
0031700800.2.12.txt,"                  Balfour, James           1705           1795           1705-1795              ","        A delineation of the nature and obligation of morality. With reflexions upon Mr Hume's book, intitled, An inquiry concerning the principles of morals.         A delineation of the nature and obligation of morality. With reflexions upon Mr Hume's book, intitled, An inquiry concerning the principles of ...      ",684,23,9,6,0,0,2,1,1,0,0,1,0,0,0,0,0,0,1,2,0,0,17630101,English,        0         0      ,Edinburgh
0046700500.3.59.txt,"                  Price, Richard           1723-1791              ","        A free discussion of the doctrines of materialism, and Philosophical Necessity, In a Correspondence between Dr. Price, and Dr. Priestley. To which are added, By Dr. Priestley, An introduction, Explaining the Nature of the Controversy, and letters to several Writers who have animadverted on his Disquisitions relating to Matter and Spirit, or his Treatise on Necessity.         A free discussion of the doctrines of materialism, and Philosophical Necessity, In a Correspondence between Dr. Price, and Dr. Priestley. To ...      ",723,23,9,1,1,0,0,0,0,0,2,3,1,1,0,0,5,0,0,0,0,0,17780101,English,        0         0      ,London
0035400100.2.13.txt,"                  Bruce, John           1745           1826           1745-1826              ","        First principles of philosophy, and their application to the subjects of taste, science, and history. By John Bruce, A. M. Professor of Philosophy in the University, and Fellow of the Royal Society of Edinburgh.         First principles of philosophy, and their application to the subjects of taste, science, and history. By John Bruce, A. M. Professor of ...      ",697,101,8,24,4,28,1,4,9,13,0,0,1,2,0,0,1,0,0,4,1,1,17850101,English,        0         0      ,Edinburgh
0546000101.30.97.txt,"                  Chambers, Ephraim           ca. 1680           1740           ca. 1680-1740              ","        Cyclopí_dia: or, an universal dictionary of arts and sciences; ... By E. Chambers, F.R.S. The fourth edition, corrected and amended; with some additions. In two volumes. ...         Cyclopí_dia: or, an universal dictionary of arts and sciences; ... By E. Chambers, F.R.S. The fourth edition, corrected and amended; with some ...      ",695,13,8,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,17410101,English,        Volume 1         2                   Volume 2              ,London
0548801600.30.20.txt,"                  Peart, E (Edward)           1756?           1824           1756?-1824              ","        The generation of animal heat, investigated. With an introduction, in which is an attempt to point out, and ascertain, the elementary principles, and fundamental laws of nature; and apply them to the explanation, of some of the most interesting operations, and striking appearances of chemistry. By E. Peart, [M. D.]         The generation of animal heat, investigated. With an introduction, in which is an attempt to point out, and ascertain, the elementary principles, ...      ",708,13,8,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,17880101,English,        0         0      ,Gainsborough
0551802100.30.2.txt,                  Burgess              ,"        Observations on the election of Members for the borough of Ludlow, in the year 1780. By a burgess.         Observations on the election of Members for the borough of Ludlow, in the year 1780. By a burgess.      ",714,13,8,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,17820101,English,        0         0      ,London
0554601400.30.27.txt,"                  Montesquieu, Charles de Secondat, baron de           1689           1755           1689-1755              ","        Considerations humbly submitted to the House of Lords, on the two East-India-Bills, brought into Parliament by Mr. Fox & Mr. Pitt: with observations on Mr. Sheridan's statement.         Considerations humbly submitted to the House of Lords, on the two East-India-Bills, brought into Parliament by Mr. Fox & Mr. Pitt: with ...      ",741,13,8,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17880101,English,        0         0      ,London
0555300102.31.155.txt,"                  Hall, William Henry           1807           d. 1807              ","        The new encyclopí_dia; or, modern universal dictionary of arts and sciences, on a new and improved plan. ... In three volumes. By William Henry Hall, Esquire. The third edition. Revised, corrected, and enlarged, with considerable additions, improvements and modern discoveries, by Thomas Augustus Lloyd, ... Illustrated with upwards of one hundred and fifty large superb copper-plates, ...         The new encyclopí_dia; or, modern universal dictionary of arts and sciences, on a new and improved plan. ... In three volumes. By William Henry ...         New royal encyclopí_dia      ",712,13,8,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,17970101,English,        Volume 2         3                   Volume 1           Volume 3              ,London
0564500103.31.156.txt,"                  Spinoza, Benedictus de           1632           1677           1632-1677              ",        The evangelical magazine,660,13,8,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,17950101,English, for 1793. ...         The evangelical magazine,"        London : printed for the editors by T. Chapman; and sold by Chapman & Co., [1793-1800].         London         printed for the editors by T. Chapman; and sold by Chapman & Co.         [1793-1800]      "
0570000101.31.213.txt,"                  Macquer, Pierre Joseph           1718           1784           1718-1784              ","        A dictionary of chemistry. Containing the theory and practice of that science; Its Application To Natural Philosophy, Natural History, Medicine, And Animal Economy: With Full Explanations of the Qualities and Modes of Acting of Chemical Remedies: And The Fundamental Principles of the Arts, Trades, and Manufactures, dependent on Chemistry. Translated from the French. With plates, notes, and additions, by the translator.         A dictionary of chemistry. Containing the theory and practice of that science; Its Application To Natural Philosophy, Natural History, Medicine, ...         Dictionnaire de chymie. English      ",733,13,8,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17710101,English,        Volume 1         2                   Volume 2              ,London
0587800500.32.15.txt,"                  Richardson, William           1743           1814           1743-1814              ","        Essays on Shakespeare's dramatic characters of Richard the Third, King Lear, and Timon of Athens. To which are added, an essay on the faults of Shakespeare; and additional observations on the character of Hamlet. The second edition. By Mr. Richardson, Professor Of Humanity In The University Of Glasgow.         Essays on Shakespeare's dramatic characters of Richard the Third, King Lear, and Timon of Athens. To which are added, an essay on the faults of ...      ",753,13,8,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17860101,English,        0         0      ,London
0591200200.33.50.txt,"                  Hunter, John           1728           1793           1728-1793              ","        A treatise on the blood, inflammation, and gun-shot wounds, by the late John Hunter. To which is prefixed, A short account of the author's life, by his brother-in-law, Everard Home.         A treatise on the blood, inflammation, and gun-shot wounds, by the late John Hunter. To which is prefixed, A short account of the author's life, ...      ",758,13,8,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17940101,English,        0         0      ,London
0607700300.33.10.txt,"                  Champion, Richard           1743           1791           1743-1791              ","        Comparative reflections on the past and present political, commercial, and civil state of Great Britain: with some thoughts concerning emigration. By Richard Champion, Esq. late deputy paymaster general of His Majesty's forces, and author of considerations on the situation of Great Britain with respect to the United States of America.         Comparative reflections on the past and present political, commercial, and civil state of Great Britain: with some thoughts concerning emigration. ...      ",776,13,8,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,17870101,English,        0         0      ,London
0639900802.35.7.txt,"                  Hardy, Thomas           1752           1832           1752-1832              ","        The trial of Thomas Hardy for high treason, at the Sessions House in the Old Bailey, on Tuesday the Twenty-Eighth, Wednesday the Twenty-Ninth, Thursday the Thirtieth, Friday the Thirty-First of October; and on Saturday the First, Monday the Third, Tuesday the Fourth, and Wednesday the Fifth of November, 1794. ... . Taken in short-hand, by Joseph Gurney.         The trial of Thomas Hardy for high treason, at the Sessions House in the Old Bailey, on Tuesday the Twenty-Eighth, Wednesday the Twenty-Ninth, ...         Trial of Mr. Thomas Hardy      ",646,13,8,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,17950101,English,        Volume 2         4                   Volume 1           Volume 3           Volume 4              , 8ŒÁ.
0646000700.35.12.txt,"                  Cobbett, William           1763           1835           1763-1835              ","        A bone to gnaw for the democrats. By Peter Porcupine; Author of the bloody buoy, etc. etc. To which is prefixed a rod, for the backs of the critics; Containing an Historical Sketch of the Present State of Political Criticism in Great Britain; as exemplified in the Conduct of the Monthly, Critical, and Analytical Reviews, &c. &c. Interspersed with Anecdotes. By Humphrey Hedgehog.         A bone to gnaw for the democrats. By Peter Porcupine; Author of the bloody buoy, etc. etc. To which is prefixed a rod, for the backs of the ...         Bone to gnaw, for the Democrats. Part 1 & 2      ",661,13,8,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,17970101,English,        0         0      ,London
0654700800.36.1.txt,"                  Dickinson, Moses           1695           1778           1695-1778              ","        An inquiry into the consequences both of Calvinistic and Arminian principles, compared together. In which the principal things, in Mr. Beach's second reply, to the late Mr. Jonathan Dickinson's Second vindication of God's sovereign free grace, are particularly considered Occasioned by a manuscript, intitled, An inquiry into the consequences of Calvinistic principles. In a letter to Liberius, author of that piece. By Moses Dickinson, A.M. Pastor of the First Church in Norwalk. [Three lines from Jeremiah].         An inquiry into the consequences both of Calvinistic and Arminian principles, compared together. In which the principal things, in Mr. Beach's ...      ",666,13,8,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17500101,English,        0         0      ,Boston
0665703500.36.5.txt,"                  Willich, A. F. M. (Anthony Florian Madinger)           1776           fl. 1776              ",        Forethoughts on the general pacification of Europe.         Forethoughts on the general pacification of Europe.      ,714,13,8,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,18000101,English,        0         0      ,London
0672600400.37.5.txt,"                  Manning, James           1754?           1831           1754?-1831              ","        A sermon, occasioned by the death of the Rev. Rice Harris, D.D. Preached at Hanover-Street, Long-Acre, London, October 25, 1795. By James Manning. Published at the Request of the Congregation.         A sermon, occasioned by the death of the Rev. Rice Harris, D.D. Preached at Hanover-Street, Long-Acre, London, October 25, 1795. By James Manning. ...      ",754,13,8,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17950101,English,        0         0      , 8ŒÁ
0680901800.37.22.txt,"                  Wycliffe, Thomas              ","        On government; addressed to the public, and sold by Thomas Wycliffe, of Liverpool.         On government; addressed to the public, and sold by Thomas Wycliffe, of Liverpool.      ",733,13,8,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,17860101,English,        0         0      ,Liverpool
0683300700.37.140.txt,"                  Howard, Philip           1810           d. 1810              ","        The scriptural history of the earth and of mankind, compared with the cosmogonies, chronologies, and original traditions of ancient nations; an Abstract and Review of Several Modern Systems; with An Attempt to Explain Philosophically, the Mosaical Account of the Creation and Deluge, And to deduce from this last Event The Causes of the Actual Structure of the Earth in a Series of Letters. With Notes and Illustrations. By Philip Howard, Esq.         The scriptural history of the earth and of mankind, compared with the cosmogonies, chronologies, and original traditions of ancient nations; an ...      ",741,13,8,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,17970101,English,        0         0      ,London
0684901300.37.4.txt,"                  Fí©nelon, Franí_ois de Salignac de La Mothe-           1651           1715           1651-1715              ","        Considerations on the present state of popery in England. In answer to two queries concerning the new tax on the papists: viz. I. Whether it be just, and consistent with the principle of toleration? II. Whether it be expedient at present?         Considerations on the present state of popery in England. In answer to two queries concerning the new tax on the papists: viz. I. Whether it be ...      ",690,13,8,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,17230101,English,        0         0      ,London
0689000105.38.911.txt,"                  Locke, John           1632           1704           1632-1704              ","        Encyclopí_dia Britannica; or, a dictionary of arts, sciences, &c. On a plan entirely new: By Which, the different sciences and arts Are digested into the Form of Distinct treatises or systems, comprehending The History, Theory, and Practice, of each, according to the Latest Discoveries and Improvements; and full explanations given of the various detached parts of knowledge, whether Relating to Natural and Artificial Objects, or to Matters Ecclesiastical, Civil, Military, Commercial, &c. Together with a description of all the Countries, Cities, Principal Mountains, Seas, Rivers, &c. throughout the World; a General History, Ancient and Modern, of the different Empires, Kingdoms, and States; and An Account of the lives of the most Eminent Persons in every Nation, from the earliest ages down to the present times. The whole compiled from the writings of the best authors, in several languages; the most approved dictionaries, as well of General Science as of particular branches; the transactions, journals, and memoirs, of learned societies, both at home and abroad; the Ms. Lectures of eminent professors on different sciences; and a variety of original materials, furnished by an extensive correspondence. The second edition; greatly improved and enlarged. Illustrated with above two hundred copperplates. Vol. I. Indocti discant, et ament meminisse periti.         Encyclopí_dia Britannica; or, a dictionary of arts, sciences, &c. On a plan entirely new: By Which, the different sciences and arts Are digested ...      ",707,13,8,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17780101,English,        Volume 5         10                   Volume 1           Volume 2           Volume 3           Volume 4           Volume 6           Volume 7           Volume 8           Volume 9           Volume 10              ,Edinburgh
0697100800.38.7.txt,"                  Wetherall, John              ","        Paying tythes inconsistent with the principles of the people called Quakers. Wherein the reasons for their refusal are briefly stated; the Pleas and Excuses made by some for complying with Demands of that Nature, are considered and refuted; as also the Discipline of the Society which requires dealing with, and finally censuring those who will not be reclaimed, vindicated.         Paying tythes inconsistent with the principles of the people called Quakers. Wherein the reasons for their refusal are briefly stated; the Pleas ...      ",755,13,8,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,17740101,English,        0         0      ,Dublin
0697300500.38.1.txt,"                  Sheridan, Charles Francis           1750           1806           1750-1806              ","        An essay upon the true principles of civil liberty, and of free government, occasioned by the levelling doctrines of the day, in which is also discussed the Roman Catholic claim to the elective franchise in Ireland. By Charles Francis Sheridan, Esq.         An essay upon the true principles of civil liberty, and of free government, occasioned by the levelling doctrines of the day, in which is also ...      ",737,13,8,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,17930101,English,        0         0      ,London
0698900400.38.100.txt,        Ireland. Parliament. House of Commons      ,"        Report of debates in the House of Commons of Ireland, session 1796-7, on the following important topics: Mr. Grattan's amendment on the address to His Majesty on opening the session. -  On the Attorney-General's Bill for suspending the Habeas Corpus Act. -on Mr. Grattan's Motion for Catholic Emancipation. - on Disarming the Province of Ulster. - and on Mr. Ponsonby's Motion for a Repeal of the Insurrection Bill. To which are annexed, debates in the British Parliament upon Mr. Fox's motion, touching the state of Ireland.         Report of debates in the House of Commons of Ireland, session 1796-7, on the following important topics: Mr. Grattan's amendment on the address ...         Proceedings. 1796-97      ",657,13,8,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,17970101,English,        0         0      ,Dublin
0701400900.38.4.txt,"                  Smith, J.           1724           fl. 1724              ","        A letter to a gentleman in the country, Containing the representation of the Commission of the G. Assembly, To their Excellencies the Lords Justices. With some Remarks upon it, concerning the shutting up the Episcopal Meeting-Houses.         A letter to a gentleman in the country, Containing the representation of the Commission of the G. Assembly, To their Excellencies the Lords ...      ",708,13,8,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17240101,English,        0         0      , 8ŒÁ
0708500400.38.52.txt,"                  Jameson, William           1689           1720           fl. 1689-1720              ","        Cyprianus isotimus. Or, J. S's vindication of his Principles of the Cyprianic age confuted. In which, moreover, divers signal Differences between the Cyprianic and Hierarchic Bishop are Assigned, some new Pleas and Arguments of the Prelatists Discussed, and several things of considerable Consequence and Use in the present Controversie Advanced. By William Jameson.         Cyprianus isotimus. Or, J. S's vindication of his Principles of the Cyprianic age confuted. In which, moreover, divers signal Differences between ...      ",569,13,8,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,17050101,English,        0         0      ,Edinburgh
0718400200.39.24.txt,"                  Stanley, Thomas           1625           1678           1625-1678              ","        The history of philosophy: containing the lives, opinions, actions and discourses of the philosophers of every sect. Illustrated with the effigies of divers of them. By Thomas Stanley, Esq;         The history of philosophy: containing the lives, opinions, actions and discourses of the philosophers of every sect. Illustrated with the ...      ",641,13,8,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17010101,English,        0         0      ,London
0719902100.39.37.txt,"                  Bolingbroke, Henry St. John, Viscount           1678           1751           1678-1751              ","        A dissertation upon parties; in several letters to Caleb D'Anvers, Esq; Dedicated to the Right Honourable Sir Robert Walpole.         A dissertation upon parties; in several letters to Caleb D'Anvers, Esq; Dedicated to the Right Honourable Sir Robert Walpole.      ",734,13,8,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17490101,English,        0         0      ,Dublin
0724700400.39.59.txt,"                  Hurd, Richard           1720           1808           1720-1808              ","        Moral and political dialogues: being the substance of several conversations between divers eminent persons of the past and present age; digested by the parties themselves, and Now first published from the original Mss with critical and explanatory notes by the editor.         Moral and political dialogues: being the substance of several conversations between divers eminent persons of the past and present age; digested ...      ",723,13,8,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17590101,English,        0         0      ,London
0730200101.39.516.txt,"                  Boyle, Robert           1627           1691           1627-1691              ",        The works of the Honourable Robert Boyle. In six volumes. To which is prefixed The life of the author. ...         The works of the Honourable Robert Boyle. In six volumes. To which is prefixed The life of the author. ...         Works      ,763,13,8,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17720101,English,        Volume 1         6                   Volume 2           Volume 3              ,London
0733000201.39.187.txt,"                  Steuart, James, Sir           1712           1780           1712-1780              ","        An inquiry into the principles of political oeconomy: being an essay on the science of domestic policy in free nations. By Sir James Steuart, Bart. In two volumes,...         An inquiry into the principles of political oeconomy: being an essay on the science of domestic policy in free nations. By Sir James Steuart, ...      ",662,13,8,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,17670101,English,        Volume 1         2                   Volume 2              ,London
0735101300.39.100.txt, his records show 1000 copies printed.,"                  Le Courayer, Pierre Franí_ois           1681           1776           1681-1776              ",686,13,8,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17250101,English,"        A defence of the validity of the English ordinations, and of the succession of the bishops in the Church of England: Together with Proofs justifying the Facts advanced in this Treatise. Written in French by the Rev. Father Peter Francis Le Courayer, Canon Regular and Librarian of St. Genevií©ve at Paris. Translated into English by Dan. Williams, Presbyter of the Church of England. To which is prefixed, a Letter from the Author to the Translator.         A defence of the validity of the English ordinations, and of the succession of the bishops in the Church of England: Together with Proofs ...         Dí©fense de la Dissertation sur la validití© des ordinations des anglois. English      ","[22],405,[3]p. ; 8ŒÁ."
